Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,Discount,City
2041,2024-11-14,C0214,P504,4,29140,5.0,Mumbai
2042,2024-05-25,C0516,P501,2,20839,10.0,Mumbai
2043,2024-01-29,C0757,P502,2,30074,0.0,Pune
2044,2024-10-03,C0401,P501,3,59748,10.0,Pune
2045,2024-04-02,C0788,P502,2,55358,,Kolkata
2046,2024-05-30,C0446,P505,2,56396,5.0,Pune
2047,2024-07-07,C0017,P501,3,44038,10.0,Hyderabad
2048,2024-03-24,C0921,P502,4,58485,5.0,Hyderabad
2049,2024-12-12,C0445,P503,1,37385,0.0,Kolkata
2050,2024-01-16,C0524,P503,3,28700,,Mumbai
2051,2024-08-15,C1008,P503,1,9803,0.0,Chennai
2052,2024-06-01,C1090,P503,1,28551,,Hyderabad
2053,2024-09-15,C0103,P506,1,24418,0.0,Hyderabad
2054,2024-10-27,C0226,P506,3,11002,,Mumbai
2055,2024-06-30,C0814,P501,3,52133,10.0,Kolkata
2056,2024-04-15,C0273,P505,2,14867,15.0,Mumbai
2057,2024-07-09,C0502,P505,3,35140,10.0,Bangalore
2058,2024-02-06,C0137,P502,4,23054,15.0,Chennai
2059,2024-03-26,C0926,P502,1,52359,10.0,Delhi
2060,2024-10-13,C0433,P503,4,9490,15.0,Chennai
2061,2024-01-15,C0415,P503,3,42896,,Kolkata
2062,2024-04-23,C1154,P505,4,29242,15.0,Bangalore
2063,2024-11-01,C1190,P506,3,33126,5.0,Delhi
2064,2024-07-12,C0123,P503,4,9928,10.0,Hyderabad
2065,2024-02-19,C0118,P502,2,9396,10.0,Delhi
2066,2024-11-18,C0935,P504,2,56547,15.0,Delhi
2067,2024-01-21,C1195,P501,3,38398,,Bangalore
2068,2024-11-01,C1175,P504,1,58736,15.0,Bangalore
2069,2024-01-09,C0371,P506,3,12688,,Mumbai
2070,2024-12-18,C0968,P502,3,52252,0.0,Delhi
2071,2024-01-06,C0214,P502,2,43374,15.0,Bangalore
2072,2024-08-24,C0770,P504,3,25282,,Pune
2073,2024-06-04,C0654,P506,4,26057,0.0,Chennai
2074,2024-12-09,C0850,P506,4,57872,5.0,Kolkata
2075,2024-08-01,C0758,P503,4,17004,5.0,Bangalore
2076,2024-11-08,C0668,P504,4,10919,,Mumbai
2077,2024-08-21,C0675,P503,4,48008,5.0,Bangalore
2078,2024-07-28,C0466,P503,4,2627,5.0,Chennai
2079,2024-11-04,C0100,P505,1,34060,0.0,Mumbai
2080,2024-11-23,C1127,P506,3,5082,5.0,Pune
2081,2024-08-13,C1031,P505,3,3283,15.0,Kolkata
2082,2024-12-24,C0476,P506,3,9977,,Mumbai
2083,2024-05-11,C1136,P506,1,50482,15.0,Hyderabad
2084,2024-12-29,C0367,P503,2,12837,15.0,Delhi
2085,2024-12-25,C0835,P504,3,27698,,Kolkata
2086,2024-10-16,C0403,P506,2,2868,10.0,Mumbai
2087,2024-10-30,C0173,P501,2,33860,15.0,Chennai
2088,2024-10-07,C1063,P504,3,41594,10.0,Mumbai
2089,2024-05-26,C0284,P504,1,1958,0.0,Mumbai
2090,2024-10-12,C1046,P503,3,39056,0.0,Mumbai
2091,2024-09-14,C0716,P503,2,4145,10.0,Delhi
2092,2024-08-08,C0379,P504,2,52781,0.0,Kolkata
2093,2024-12-14,C0225,P502,2,1037,15.0,Kolkata
2094,2024-09-02,C0444,P505,1,29594,15.0,Kolkata
2095,2024-06-03,C0257,P505,3,23327,0.0,Chennai
2096,2024-09-29,C0894,P505,4,32612,5.0,Mumbai
2097,2024-03-27,C0437,P501,2,44927,5.0,Pune
2098,2024-09-08,C0702,P503,3,36057,5.0,Chennai
2099,2024-05-18,C1032,P506,3,29206,10.0,Pune
2100,2024-02-07,C1160,P506,2,29392,10.0,Bangalore
2101,2024-12-17,C1103,P502,4,18602,0.0,Pune
2102,2024-11-03,C0976,P506,1,48436,0.0,Bangalore
2103,2024-07-23,C0405,P501,2,22000,5.0,Chennai
2104,2024-04-30,C0065,P503,4,13412,5.0,Pune
2105,2024-08-20,C0195,P501,3,36151,5.0,Pune
2106,2024-06-25,C0217,P501,3,1769,15.0,Kolkata
2107,2024-08-05,C0999,P505,4,36499,0.0,Chennai
2108,2024-09-09,C0798,P504,4,48419,10.0,Hyderabad
2109,2024-12-23,C0855,P504,4,32863,,Delhi
2110,2024-02-27,C1117,P501,4,13606,15.0,Kolkata
2111,2024-02-24,C0231,P503,2,27497,5.0,Pune
2112,2024-12-19,C1005,P501,1,45794,15.0,Pune
2113,2024-05-24,C0130,P504,1,25992,5.0,Bangalore
2114,2024-05-22,C0223,P504,4,49914,0.0,Bangalore
2115,2024-05-19,C0357,P502,1,13634,10.0,Pune
2116,2024-03-25,C0621,P505,3,2064,5.0,Delhi
2117,2024-05-20,C0668,P506,3,39044,10.0,Delhi
2118,2024-03-07,C0062,P506,1,42962,,Kolkata
2119,2024-03-26,C0392,P502,1,17759,10.0,Pune
2120,2024-12-02,C0810,P506,4,57499,10.0,Kolkata
2121,2024-12-27,C0881,P504,4,43942,,Mumbai
2122,2024-01-16,C1169,P504,4,16190,,Hyderabad
2123,2024-04-09,C0503,P501,1,22906,0.0,Kolkata
2124,2024-06-24,C0396,P502,4,47236,5.0,Kolkata
2125,2024-05-01,C0236,P506,3,20895,10.0,Mumbai
2126,2024-06-30,C0210,P506,4,14003,0.0,Chennai
2127,2024-08-31,C1110,P502,3,43286,5.0,Pune
2128,2024-04-01,C0582,P504,3,43199,,Kolkata
2129,2024-11-09,C0221,P501,4,40673,10.0,Bangalore
2130,2024-11-29,C0039,P503,1,39901,5.0,Delhi
2131,2024-04-13,C0161,P506,3,10150,15.0,Mumbai
2132,2024-04-22,C1014,P502,2,39234,0.0,Hyderabad
2133,2024-07-30,C1137,P503,4,20907,15.0,Chennai
2134,2024-11-10,C0852,P501,4,4285,,Bangalore
2135,2024-11-13,C0315,P503,1,39439,5.0,Delhi
2136,2024-11-21,C0489,P506,2,17370,5.0,Bangalore
2137,2024-05-24,C0872,P505,2,47607,,Delhi
2138,2024-03-22,C0181,P503,3,20075,10.0,Kolkata
2139,2024-09-28,C0914,P506,4,13531,10.0,Kolkata
2140,2024-08-24,C1162,P501,3,17561,0.0,Pune
2141,2024-10-03,C0293,P504,4,45891,0.0,Kolkata
2142,2024-07-27,C0605,P502,2,19058,0.0,Kolkata
2143,2024-10-06,C0011,P502,1,15671,10.0,Kolkata
2144,2024-08-15,C0441,P504,1,34626,10.0,Mumbai
2145,2024-12-09,C1104,P505,1,26295,5.0,Kolkata
2146,2024-06-07,C0989,P503,4,8169,,Kolkata
2147,2024-12-24,C0527,P502,1,31094,5.0,Kolkata
2148,2024-11-26,C0029,P504,2,25896,,Hyderabad
2149,2024-05-03,C0967,P501,2,57523,,Hyderabad
2150,2024-10-23,C0715,P502,4,45297,,Mumbai
2151,2024-04-12,C0326,P501,3,53192,10.0,Kolkata
2152,2024-10-01,C0324,P502,2,18033,0.0,Pune
2153,2024-03-01,C0798,P505,3,46532,0.0,Kolkata
2154,2024-04-24,C0530,P501,2,16775,10.0,Pune
2155,2024-11-28,C0869,P501,4,8428,15.0,Delhi
2156,2024-07-24,C0799,P502,3,14050,,Bangalore
2157,2024-11-04,C0657,P505,2,59176,0.0,Mumbai
2158,2024-09-16,C1030,P506,4,22464,,Chennai
2159,2024-03-29,C0666,P505,3,24530,15.0,Pune
2160,2024-02-25,C0228,P506,1,57792,15.0,Hyderabad
2161,2024-01-08,C0387,P504,1,10814,0.0,Mumbai
2162,2024-05-03,C0558,P506,1,56710,,Pune
2163,2024-08-05,C0589,P505,3,12964,10.0,Kolkata
2164,2024-11-14,C0995,P503,4,21482,15.0,Bangalore
2165,2024-10-22,C0177,P504,1,16740,15.0,Delhi
2166,2024-04-30,C0738,P501,2,1653,10.0,Bangalore
2167,2024-12-21,C0216,P506,4,11094,10.0,Mumbai
2168,2024-08-24,C0805,P501,2,21100,5.0,Chennai
2169,2024-03-28,C1149,P501,3,23685,10.0,Chennai
2170,2024-09-02,C0739,P505,2,19948,15.0,Chennai
2171,2024-07-22,C0779,P504,4,36309,5.0,Kolkata
2172,2024-10-18,C1165,P503,2,11988,5.0,Pune
2173,2024-09-22,C0700,P505,2,36369,10.0,Delhi
2174,2024-11-18,C1080,P506,3,5622,,Bangalore
2175,2024-05-17,C1081,P504,2,11549,5.0,Mumbai
2176,2024-04-14,C0600,P504,2,22675,15.0,Mumbai
2177,2024-06-02,C0839,P503,2,52105,5.0,Hyderabad
2178,2024-03-05,C0290,P503,4,21548,10.0,Mumbai
2179,2024-05-27,C0471,P505,1,31415,15.0,Mumbai
2180,2024-10-12,C0865,P501,4,38457,15.0,Hyderabad
2181,2024-01-24,C0956,P503,3,57954,,Hyderabad
2182,2024-01-26,C0706,P506,4,49873,0.0,Pune
2183,2024-06-11,C1189,P503,1,49125,5.0,Bangalore
2184,2024-05-17,C0910,P505,4,23258,5.0,Chennai
2185,2024-01-26,C0385,P502,4,52776,5.0,Mumbai
2186,2024-12-02,C0670,P502,4,25618,15.0,Delhi
2187,2024-01-22,C0802,P501,2,3932,0.0,Pune
2188,2024-02-22,C0979,P504,4,51367,,Bangalore
2189,2024-04-14,C0150,P501,2,17557,10.0,Kolkata
2190,2024-05-13,C0723,P501,4,29609,,Pune
2191,2024-02-06,C0487,P503,3,26913,,Hyderabad
2192,2024-07-10,C0730,P501,2,11113,,Hyderabad
2193,2024-03-06,C0798,P501,3,32575,15.0,Mumbai
2194,2024-07-20,C0920,P503,4,18351,,Bangalore
2195,2024-03-29,C0765,P505,3,57475,5.0,Pune
2196,2024-07-19,C0540,P502,3,52516,,Mumbai
2197,2024-02-11,C0597,P501,1,37863,10.0,Pune
2198,2024-04-14,C0918,P505,4,6996,15.0,Pune
2199,2024-04-14,C1186,P503,3,46388,15.0,Hyderabad
2200,2024-08-12,C0700,P501,2,8272,5.0,Pune
2201,2024-12-14,C0014,P506,4,22223,,Kolkata
2202,2024-02-05,C1052,P502,4,53993,15.0,Delhi
2203,2024-04-10,C0639,P506,2,38709,5.0,Kolkata
2204,2024-09-13,C0277,P502,1,26682,15.0,Bangalore
2205,2024-05-17,C0105,P505,2,39591,0.0,Mumbai
2206,2024-09-22,C1089,P505,1,14124,,Kolkata
2207,2024-01-28,C0735,P501,3,38683,,Delhi
2208,2024-12-19,C0909,P501,2,36790,15.0,Mumbai
2209,2024-11-12,C0123,P503,4,40010,0.0,Kolkata
2210,2024-01-10,C0520,P501,1,29688,10.0,Mumbai
2211,2024-07-16,C1044,P505,4,17652,5.0,Hyderabad
2212,2024-05-11,C0356,P501,2,17573,0.0,Delhi
2213,2024-08-02,C0802,P501,3,46965,5.0,Mumbai
2214,2024-07-12,C1130,P506,4,28663,0.0,Hyderabad
2215,2024-01-15,C0053,P502,4,15155,5.0,Chennai
2216,2024-04-23,C0147,P505,3,54737,10.0,Delhi
2217,2024-10-25,C0789,P505,2,16484,5.0,Mumbai
2218,2024-06-02,C0878,P502,3,12234,5.0,Kolkata
2219,2024-11-21,C0708,P504,2,14234,0.0,Delhi
2220,2024-06-27,C0753,P505,2,47210,,Delhi
2221,2024-06-01,C1128,P506,3,38315,5.0,Chennai
2222,2024-01-19,C0159,P501,2,24277,0.0,Bangalore
2223,2024-08-04,C0144,P505,1,9159,,Delhi
2224,2024-10-13,C0085,P501,4,56289,5.0,Delhi
2225,2024-04-21,C1120,P501,2,48083,5.0,Bangalore
2226,2024-04-14,C0330,P505,3,1455,10.0,Chennai
2227,2024-11-26,C0270,P502,2,4791,,Pune
2228,2024-11-26,C0020,P503,3,50745,5.0,Pune
2229,2024-01-31,C1128,P506,2,45541,5.0,Chennai
2230,2024-09-09,C0019,P501,4,16391,10.0,Delhi
2231,2024-12-07,C0228,P504,1,6073,10.0,Pune
2232,2024-12-15,C0917,P506,4,40912,10.0,Bangalore
2233,2024-02-22,C1134,P503,3,42207,15.0,Delhi
2234,2024-12-23,C1071,P504,2,36055,10.0,Hyderabad
2235,2024-12-05,C0508,P504,4,23478,,Hyderabad
2236,2024-01-04,C1100,P501,1,49528,5.0,Chennai
2237,2024-11-28,C0551,P502,4,19557,10.0,Delhi
2238,2024-03-17,C1101,P501,2,33312,5.0,Mumbai
2239,2024-07-23,C0142,P506,1,54939,15.0,Kolkata
2240,2024-05-31,C1182,P501,2,11192,10.0,Kolkata
2241,2024-07-27,C0043,P502,4,57375,10.0,Hyderabad
2242,2024-03-24,C1040,P504,2,40699,10.0,Hyderabad
2243,2024-03-03,C0958,P501,3,860,10.0,Chennai
2244,2024-10-12,C0955,P501,4,22330,5.0,Kolkata
2245,2024-10-05,C0606,P504,1,49240,15.0,Mumbai
2246,2024-03-04,C0942,P506,4,18980,15.0,Delhi
2247,2024-08-10,C0985,P505,4,12513,0.0,Delhi
2248,2024-05-29,C1044,P502,1,32883,0.0,Chennai
2249,2024-12-19,C0825,P501,3,50608,,Pune
2250,2024-06-24,C0628,P506,1,22586,0.0,Chennai
2251,2024-04-11,C0310,P503,2,46671,5.0,Kolkata
2252,2024-12-03,C0579,P501,2,37212,0.0,Delhi
2253,2024-10-09,C0971,P501,1,20912,10.0,Pune
2254,2024-09-27,C0111,P505,1,15522,15.0,Chennai
2255,2024-05-10,C0329,P504,2,4436,5.0,Mumbai
2256,2024-01-09,C0013,P503,4,11462,10.0,Bangalore
2257,2024-02-07,C1075,P501,1,952,,Kolkata
2258,2024-10-26,C0196,P503,1,54211,15.0,Delhi
2259,2024-01-10,C0148,P501,2,27924,,Bangalore
2260,2024-05-19,C0402,P503,2,38679,,Kolkata
2261,2024-01-25,C0268,P504,1,6212,10.0,Pune
2262,2024-11-01,C1113,P506,3,13963,0.0,Chennai
2263,2024-07-27,C0281,P501,3,10355,,Hyderabad
2264,2024-05-26,C0521,P501,2,20361,5.0,Pune
2265,2024-01-14,C0257,P502,2,51173,0.0,Kolkata
2266,2024-06-20,C0464,P502,2,34312,10.0,Mumbai
2267,2024-10-09,C0074,P502,3,49948,15.0,Kolkata
2268,2024-12-27,C0093,P504,1,8815,0.0,Pune
2269,2024-12-02,C1127,P502,3,58859,15.0,Kolkata
2270,2024-07-12,C0664,P505,1,11139,10.0,Delhi
2271,2024-01-15,C0778,P506,1,47814,15.0,Pune
2272,2024-05-07,C1052,P504,1,52540,15.0,Mumbai
2273,2024-09-10,C0989,P505,2,40666,0.0,Chennai
2274,2024-02-22,C0974,P504,4,38562,5.0,Chennai
2275,2024-11-30,C1055,P504,3,36197,0.0,Mumbai
2276,2024-09-09,C0295,P502,4,50633,,Kolkata
2277,2024-08-29,C0299,P503,3,22528,15.0,Hyderabad
2278,2024-11-19,C0393,P504,3,29845,,Bangalore
2279,2024-11-12,C1192,P505,4,37121,10.0,Mumbai
2280,2024-08-09,C0673,P502,4,25153,0.0,Pune
2281,2024-12-28,C0466,P506,3,3101,5.0,Chennai
2282,2024-12-24,C0086,P506,2,15382,0.0,Hyderabad
2283,2024-10-13,C0905,P501,1,21477,10.0,Delhi
2284,2024-10-03,C0351,P501,4,4173,0.0,Delhi
2285,2024-12-30,C0981,P506,1,56395,15.0,Delhi
2286,2024-08-10,C0981,P501,2,17165,10.0,Delhi
2287,2024-09-27,C0390,P506,4,23696,15.0,Mumbai
2288,2024-01-26,C0604,P506,1,11554,10.0,Pune
2289,2024-11-04,C0860,P503,2,18563,,Hyderabad
2290,2024-03-16,C1075,P503,3,448,10.0,Mumbai
2291,2024-10-06,C0538,P503,1,9671,5.0,Bangalore
2292,2024-09-29,C1068,P504,1,38760,10.0,Hyderabad
2293,2024-11-25,C0991,P504,3,36250,5.0,Pune
2294,2024-07-16,C0794,P501,4,2886,0.0,Mumbai
2295,2024-09-13,C0871,P506,3,53026,15.0,Pune
2296,2024-11-02,C0271,P505,4,58193,5.0,Delhi
2297,2024-12-24,C1193,P502,3,5193,,Kolkata
2298,2024-10-13,C0743,P503,4,30477,0.0,Kolkata
2299,2024-10-22,C0006,P505,2,17364,15.0,Delhi
2300,2024-11-20,C0825,P503,1,27167,10.0,Kolkata
2301,2024-03-19,C1037,P501,3,5799,,Mumbai
2302,2024-12-13,C0073,P506,2,8239,0.0,Chennai
2303,2024-02-12,C0208,P502,1,47240,15.0,Mumbai
2304,2024-07-05,C0543,P501,4,2407,0.0,Delhi
2305,2024-09-26,C0442,P506,1,54458,5.0,Chennai
2306,2024-04-23,C1189,P504,2,11273,10.0,Kolkata
2307,2024-03-05,C0516,P502,1,24612,0.0,Delhi
2308,2024-03-14,C0187,P502,2,11900,15.0,Kolkata
2309,2024-08-27,C0533,P502,1,40500,10.0,Delhi
2310,2024-04-27,C0198,P506,1,26625,,Kolkata
2311,2024-05-07,C0325,P503,2,13391,5.0,Kolkata
2312,2024-02-17,C0714,P502,2,15484,,Bangalore
2313,2024-09-13,C0577,P505,3,32844,0.0,Mumbai
2314,2024-02-28,C0988,P505,1,34900,0.0,Pune
2315,2024-02-25,C0577,P501,4,31088,0.0,Pune
2316,2024-09-13,C0672,P501,2,39957,10.0,Pune
2317,2024-11-11,C0413,P503,2,54573,0.0,Pune
2318,2024-03-01,C0844,P504,4,3263,5.0,Delhi
2319,2024-02-26,C0964,P503,1,40413,,Chennai
2320,2024-09-27,C0417,P502,4,22966,15.0,Chennai
2321,2024-07-10,C0374,P505,4,13325,0.0,Pune
2322,2024-07-22,C0601,P506,4,3944,10.0,Delhi
2323,2024-03-14,C0061,P506,2,36682,10.0,Bangalore
2324,2024-02-01,C1184,P506,1,4632,10.0,Hyderabad
2325,2024-02-15,C1104,P505,3,24623,10.0,Bangalore
2326,2024-06-07,C0112,P501,4,28239,0.0,Hyderabad
2327,2024-08-14,C0117,P503,3,17563,10.0,Delhi
2328,2024-10-28,C0644,P505,4,53883,,Mumbai
2329,2024-08-15,C0147,P501,2,49532,,Mumbai
2330,2024-02-27,C0063,P506,4,50119,0.0,Bangalore
2331,2024-11-17,C0680,P504,2,14208,,Pune
2332,2024-07-07,C0464,P505,4,47782,5.0,Mumbai
2333,2024-03-12,C0638,P504,2,56824,0.0,Pune
2334,2024-06-06,C1012,P503,1,17982,0.0,Delhi
2335,2024-02-23,C0616,P505,2,39037,,Kolkata
2336,2024-06-26,C0242,P502,3,14154,0.0,Chennai
2337,2024-09-10,C0384,P503,3,31915,,Chennai
2338,2024-02-16,C0619,P506,4,32830,0.0,Delhi
2339,2024-05-13,C0841,P502,2,31868,15.0,Kolkata
2340,2024-09-10,C0965,P506,3,9487,10.0,Bangalore
2341,2024-11-09,C0216,P503,3,57188,0.0,Kolkata
2342,2024-11-06,C0557,P502,4,27180,,Delhi
2343,2024-02-21,C1195,P505,4,19822,,Pune
2344,2024-06-08,C0778,P504,4,27155,,Bangalore
2345,2024-01-28,C1075,P502,1,9775,0.0,Bangalore
2346,2024-03-14,C1002,P503,4,17730,5.0,Pune
2347,2024-11-15,C0501,P503,2,27415,0.0,Delhi
2348,2024-10-19,C0467,P503,1,50052,0.0,Bangalore
2349,2024-12-11,C0388,P505,1,6201,5.0,Delhi
2350,2024-06-24,C0387,P501,3,25728,0.0,Kolkata
2351,2024-10-03,C1195,P504,3,12800,5.0,Pune
2352,2024-08-14,C0294,P502,4,11830,0.0,Hyderabad
2353,2024-08-31,C1085,P504,2,3518,0.0,Chennai
2354,2024-05-21,C0044,P506,4,45196,,Chennai
2355,2024-02-24,C0870,P501,3,26316,0.0,Hyderabad
2356,2024-07-16,C0080,P505,3,38148,0.0,Hyderabad
2357,2024-05-17,C0472,P504,2,38740,,Delhi
2358,2024-02-21,C0467,P503,3,30616,,Pune
2359,2024-09-04,C1144,P502,3,15208,15.0,Kolkata
2360,2024-07-07,C0663,P506,2,41191,5.0,Hyderabad
2361,2024-04-22,C0456,P501,3,4319,15.0,Mumbai
2362,2024-04-30,C0634,P505,2,11436,15.0,Kolkata
2363,2024-06-09,C0289,P506,4,59455,,Hyderabad
2364,2024-03-27,C1106,P502,2,50250,15.0,Mumbai
2365,2024-11-16,C0841,P504,3,37159,10.0,Mumbai
2366,2024-04-15,C0691,P501,4,34563,5.0,Chennai
2367,2024-08-13,C0481,P505,2,37571,0.0,Hyderabad
2368,2024-07-17,C0639,P502,1,38846,0.0,Kolkata
2369,2024-07-21,C0417,P506,4,9963,,Kolkata
2370,2024-03-12,C0810,P504,1,22324,0.0,Pune
2371,2024-09-14,C0275,P501,2,20245,0.0,Mumbai
2372,2024-11-21,C0529,P505,4,37252,15.0,Chennai
2373,2024-03-27,C0307,P504,2,30149,15.0,Pune
2374,2024-04-30,C0993,P505,3,37336,15.0,Chennai
2375,2024-04-19,C1061,P502,4,27506,0.0,Kolkata
2376,2024-09-24,C1035,P505,4,41075,0.0,Chennai
2377,2024-12-07,C1043,P504,4,11519,0.0,Mumbai
2378,2024-03-08,C0475,P506,4,7080,10.0,Delhi
2379,2024-04-06,C0496,P504,3,35776,0.0,Pune
2380,2024-10-09,C0273,P501,4,20772,,Mumbai
2381,2024-05-02,C1057,P505,1,4599,0.0,Kolkata
2382,2024-03-20,C0689,P505,2,42092,10.0,Chennai
2383,2024-05-15,C0387,P505,2,7492,5.0,Hyderabad
2384,2024-12-03,C0690,P503,1,56714,0.0,Kolkata
2385,2024-08-18,C0784,P502,3,39035,0.0,Kolkata
2386,2024-08-22,C0437,P506,3,44699,0.0,Chennai
2387,2024-11-03,C0541,P506,4,17340,,Delhi
2388,2024-09-25,C0696,P501,1,39380,10.0,Delhi
2389,2024-08-01,C0393,P501,1,54269,5.0,Hyderabad
2390,2024-04-09,C1197,P503,1,28003,5.0,Chennai
2391,2024-07-15,C0835,P503,3,25874,5.0,Hyderabad
2392,2024-02-23,C1162,P505,1,12347,0.0,Mumbai
2393,2024-11-12,C0598,P505,4,49148,15.0,Pune
2394,2024-09-14,C0757,P501,3,14977,10.0,Hyderabad
2395,2024-07-11,C0260,P503,1,55544,,Pune
2396,2024-09-10,C0007,P503,3,19459,,Hyderabad
2397,2024-01-30,C0089,P501,3,44539,,Mumbai
2398,2024-10-19,C0333,P502,1,20043,,Kolkata
2399,2024-07-18,C0427,P506,2,25763,15.0,Mumbai
2400,2024-12-18,C1181,P502,1,3448,0.0,Kolkata
2401,2024-03-07,C0740,P503,3,58682,10.0,Hyderabad
2402,2024-12-24,C0850,P506,3,37590,0.0,Bangalore
2403,2024-10-22,C0330,P506,4,7332,10.0,Delhi
2404,2024-10-25,C0143,P504,1,28884,10.0,Delhi
2405,2024-03-30,C0720,P505,4,4876,15.0,Hyderabad
2406,2024-01-05,C0485,P501,2,24454,15.0,Kolkata
2407,2024-12-04,C0687,P504,2,38063,10.0,Kolkata
2408,2024-02-22,C1101,P501,2,33570,15.0,Chennai
2409,2024-11-25,C0624,P506,3,11842,10.0,Chennai
2410,2024-12-30,C1148,P502,3,46636,,Mumbai
2411,2024-02-17,C0695,P506,3,3068,10.0,Delhi
2412,2024-09-20,C1110,P504,4,48883,0.0,Mumbai
2413,2024-12-01,C0607,P502,2,38944,,Mumbai
2414,2024-01-28,C1096,P503,2,41283,15.0,Hyderabad
2415,2024-08-10,C0179,P502,4,31453,0.0,Mumbai
2416,2024-07-07,C0810,P501,1,33487,0.0,Bangalore
2417,2024-06-12,C0476,P501,2,59084,5.0,Hyderabad
2418,2024-12-10,C0445,P506,2,21873,5.0,Bangalore
2419,2024-04-28,C0811,P505,4,32040,0.0,Kolkata
2420,2024-10-14,C0499,P501,1,26680,,Chennai
2421,2024-10-11,C0560,P501,1,9253,10.0,Kolkata
2422,2024-04-10,C0675,P502,1,37301,5.0,Chennai
2423,2024-10-07,C0684,P504,4,49882,10.0,Chennai
2424,2024-09-09,C0533,P506,1,55486,,Bangalore
2425,2024-09-16,C0739,P501,4,41329,0.0,Bangalore
2426,2024-05-23,C0024,P506,1,28372,5.0,Hyderabad
2427,2024-11-20,C0798,P504,2,41303,10.0,Delhi
2428,2024-08-18,C0225,P502,1,29002,,Delhi
2429,2024-12-18,C0935,P504,1,42518,10.0,Kolkata
2430,2024-08-13,C0874,P502,2,40480,10.0,Chennai
2431,2024-02-04,C0267,P504,1,4183,0.0,Bangalore
2432,2024-06-08,C0596,P501,2,8202,15.0,Chennai
2433,2024-07-09,C1199,P506,1,47278,,Chennai
2434,2024-11-15,C0382,P506,2,3988,10.0,Mumbai
2435,2024-06-11,C0898,P505,4,49050,,Delhi
2436,2024-05-23,C0391,P506,1,59343,0.0,Chennai
2437,2024-08-20,C0271,P502,4,30291,10.0,Delhi
2438,2024-07-12,C0234,P505,4,44152,0.0,Delhi
2439,2024-08-10,C0592,P503,2,42979,15.0,Pune
2440,2024-08-07,C0800,P506,4,29173,5.0,Mumbai
2441,2024-05-06,C0135,P504,2,22067,10.0,Kolkata
2442,2024-10-22,C1027,P501,1,13562,,Mumbai
2443,2024-01-04,C0244,P504,2,4561,5.0,Delhi
2444,2024-01-17,C0728,P502,4,4878,,Chennai
2445,2024-07-25,C0619,P503,2,56474,,Chennai
2446,2024-09-03,C0163,P501,4,21976,10.0,Bangalore
2447,2024-12-23,C0905,P505,4,22714,,Bangalore
2448,2024-04-06,C0307,P503,3,2402,,Kolkata
2449,2024-07-11,C0243,P504,1,48003,0.0,Kolkata
2450,2024-10-29,C0235,P504,4,36177,10.0,Delhi
2451,2024-05-14,C0001,P501,1,13707,0.0,Hyderabad
2452,2024-12-08,C0429,P502,3,27272,15.0,Chennai
2453,2024-11-22,C0396,P501,3,2209,15.0,Kolkata
2454,2024-03-21,C0036,P503,3,48285,10.0,Hyderabad
2455,2024-05-21,C0356,P501,1,34562,,Bangalore
2456,2024-06-09,C0439,P506,3,29098,,Hyderabad
2457,2024-07-25,C0464,P505,4,18882,5.0,Chennai
2458,2024-08-23,C0685,P501,2,45527,5.0,Kolkata
2459,2024-06-05,C0676,P503,3,5061,10.0,Chennai
2460,2024-04-04,C0839,P502,2,9253,15.0,Hyderabad
2461,2024-11-19,C0133,P504,3,37128,,Mumbai
2462,2024-06-02,C0987,P503,2,36254,,Chennai
2463,2024-09-07,C1146,P503,3,8242,,Pune
2464,2024-11-24,C0297,P501,2,57082,,Hyderabad
2465,2024-03-31,C0411,P503,4,27467,15.0,Mumbai
2466,2024-07-09,C0061,P505,2,17971,,Kolkata
2467,2024-05-28,C0716,P501,3,28461,5.0,Pune
2468,2024-12-01,C0855,P502,1,14847,0.0,Chennai
2469,2024-12-27,C0221,P502,1,46533,0.0,Kolkata
2470,2024-10-30,C0276,P504,1,56707,10.0,Mumbai
2471,2024-03-18,C0772,P501,1,20408,15.0,Delhi
2472,2024-05-07,C0503,P504,4,33005,5.0,Bangalore
2473,2024-08-21,C0714,P505,3,51118,15.0,Mumbai
2474,2024-12-26,C0308,P505,3,22989,,Bangalore
2475,2024-05-04,C1095,P505,2,6326,15.0,Mumbai
2476,2024-09-05,C0473,P503,3,25408,10.0,Mumbai
2477,2024-01-10,C0923,P506,4,30258,0.0,Pune
2478,2024-04-23,C0026,P502,3,56103,0.0,Chennai
2479,2024-10-29,C0607,P505,3,22508,15.0,Delhi
2480,2024-09-05,C0595,P506,1,46948,15.0,Kolkata
2481,2024-04-01,C0001,P505,3,39025,15.0,Hyderabad
2482,2024-03-26,C0516,P501,2,19494,,Hyderabad
2483,2024-03-06,C0049,P501,4,49596,15.0,Mumbai
2484,2024-03-15,C0929,P502,2,26477,,Kolkata
2485,2024-07-04,C0847,P501,2,9274,5.0,Hyderabad
2486,2024-08-02,C0529,P501,4,44596,5.0,Bangalore
2487,2024-10-18,C0097,P501,3,13706,5.0,Bangalore
2488,2024-03-17,C0208,P506,4,8233,,Chennai
2489,2024-11-26,C0344,P502,1,33838,15.0,Mumbai
2490,2024-07-06,C0254,P505,3,41068,15.0,Delhi
2491,2024-09-06,C0332,P502,2,7812,10.0,Bangalore
