Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,Discount,City,Product_Name,Category,Brand,Customer_Name,Gender,Age,Revenue
1970,02-10-2024,C0498,P504,1,25551,15,Hyderabad,Mobile,Electronics,Samsung,Customer_498,Female,22,21718.35
1971,06-07-2024,C0056,P501,3,38299,15,Pune,Headphones,Electronics,Boat,Customer_56,Female,32,97662.45
1972,20-03-2024,C0595,P501,1,47019,10,Chennai,Headphones,Electronics,Boat,Customer_595,Male,49,42317.1
1973,18-04-2024,C0357,P503,1,38863,15,Bangalore,T-Shirt,Fashion,Puma,Customer_357,Male,45,33033.55
1974,29-06-2024,C0434,P504,4,57300,5,Chennai,Mobile,Electronics,Samsung,Customer_434,Male,23,217740
1975,21-01-2024,C0384,P502,4,46994,0,Chennai,Laptop,Electronics,HP,Customer_384,Male,41,187976
1976,25-03-2024,C0785,P502,4,30183,10,Pune,Laptop,Electronics,HP,Customer_785,Male,47,108658.8
1977,18-02-2024,C0101,P506,2,22559,10,Pune,Watch,Accessories,Fastrack,Customer_101,Male,49,40606.2
1978,24-12-2024,C0495,P503,3,10495,5,Delhi,T-Shirt,Fashion,Puma,Customer_495,Female,25,29910.75
1979,29-07-2024,C1147,P501,1,24507,15,Bangalore,Headphones,Electronics,Boat,Customer_1147,Male,33,20830.95
1980,26-09-2024,C1036,P505,3,28336,0,Mumbai,Shoes,Fashion,Nike,Customer_1036,Male,28,85008
1981,01-02-2024,C1098,P502,3,30844,0,Hyderabad,Laptop,Electronics,HP,Customer_1098,Male,43,92532
1982,16-05-2024,C0929,P502,4,37263,5,Pune,Laptop,Electronics,HP,Customer_929,Male,42,141599.4
1983,03-07-2024,C1053,P506,1,40349,0,Kolkata,Watch,Accessories,Fastrack,Customer_1053,Female,49,40349
1984,29-04-2024,C0682,P506,1,14970,0,Bangalore,Watch,Accessories,Fastrack,Customer_682,Male,47,14970
1985,29-08-2024,C1196,P502,3,1019,10,Chennai,Laptop,Electronics,HP,Customer_1196,Female,31,2751.3
1986,23-04-2024,C0062,P503,2,57963,0,Mumbai,T-Shirt,Fashion,Puma,Customer_62,Female,32,115926
1987,11-09-2024,C0570,P502,4,27908,0,Chennai,Laptop,Electronics,HP,Customer_570,Female,42,111632
1988,14-07-2024,C0887,P505,2,37004,15,Bangalore,Shoes,Fashion,Nike,Customer_887,Male,45,62906.8
1989,08-01-2024,C0812,P505,2,23063,0,Chennai,Shoes,Fashion,Nike,Customer_812,Female,21,46126
1990,14-02-2024,C0649,P505,2,9547,0,Chennai,Shoes,Fashion,Nike,Customer_649,Male,26,19094
1991,30-01-2024,C0114,P503,4,25928,10,Mumbai,T-Shirt,Fashion,Puma,Customer_114,Male,47,93340.8
1992,09-09-2024,C0905,P501,2,12973,10,Chennai,Headphones,Electronics,Boat,Customer_905,Female,35,23351.4
1993,25-01-2024,C1165,P504,3,5719,10,Kolkata,Mobile,Electronics,Samsung,Customer_1165,Male,35,15441.3
1994,09-05-2024,C0809,P501,4,7019,15,Kolkata,Headphones,Electronics,Boat,Customer_809,Male,18,23864.6
1995,17-12-2024,C0978,P502,1,18329,0,Mumbai,Laptop,Electronics,HP,Customer_978,Male,34,18329
1996,26-10-2024,C0768,P502,4,58326,0,Mumbai,Laptop,Electronics,HP,Customer_768,Male,27,233304
1997,12-10-2024,C1095,P505,3,59121,10,Hyderabad,Shoes,Fashion,Nike,Customer_1095,Female,28,159626.7
1998,26-01-2024,C0313,P503,2,54769,10,Bangalore,T-Shirt,Fashion,Puma,Customer_313,Male,43,98584.2
1999,31-10-2024,C0810,P502,4,35100,15,Mumbai,Laptop,Electronics,HP,Customer_810,Female,22,119340
2000,24-12-2024,C0986,P503,2,41856,15,Bangalore,T-Shirt,Fashion,Puma,Customer_986,Male,46,71155.2
2001,13-02-2024,C0278,P506,1,40934,5,Delhi,Watch,Accessories,Fastrack,Customer_278,Male,25,38887.3
2002,30-01-2024,C0825,P505,3,58996,10,Bangalore,Shoes,Fashion,Nike,Customer_825,Male,43,159289.2
2003,01-10-2024,C0773,P501,3,7162,10,Kolkata,Headphones,Electronics,Boat,Customer_773,Female,37,19337.4
2004,09-02-2024,C0026,P503,3,50153,10,Mumbai,T-Shirt,Fashion,Puma,Customer_26,Male,47,135413.1
2005,15-06-2024,C0169,P502,1,24830,0,Delhi,Laptop,Electronics,HP,Customer_169,Male,20,24830
2006,16-01-2024,C0791,P501,3,28485,15,Hyderabad,Headphones,Electronics,Boat,Customer_791,Female,43,72636.75
2007,07-08-2024,C0965,P502,1,38469,0,Chennai,Laptop,Electronics,HP,Customer_965,Female,28,38469
2008,09-06-2024,C0791,P505,1,2070,5,Mumbai,Shoes,Fashion,Nike,Customer_791,Female,43,1966.5
2009,12-10-2024,C1168,P505,1,39762,0,Mumbai,Shoes,Fashion,Nike,Customer_1168,Male,29,39762
2010,28-08-2024,C0422,P501,2,34460,5,Chennai,Headphones,Electronics,Boat,Customer_422,Male,24,65474
2011,03-08-2024,C0658,P502,3,5844,15,Mumbai,Laptop,Electronics,HP,Customer_658,Female,37,14902.2
2012,03-09-2024,C0446,P501,1,19941,5,Kolkata,Headphones,Electronics,Boat,Customer_446,Male,24,18943.95
2013,08-04-2024,C0944,P504,3,30099,5,Pune,Mobile,Electronics,Samsung,Customer_944,Female,29,85782.15
2014,31-07-2024,C0233,P505,2,1824,10,Pune,Shoes,Fashion,Nike,Customer_233,Female,32,3283.2
2015,25-09-2024,C0226,P504,3,1509,5,Delhi,Mobile,Electronics,Samsung,Customer_226,Female,47,4300.65
2016,10-05-2024,C1023,P506,2,11171,10,Chennai,Watch,Accessories,Fastrack,Customer_1023,Female,25,20107.8
2017,18-11-2024,C0615,P501,1,46751,15,Hyderabad,Headphones,Electronics,Boat,Customer_615,Female,28,39738.35
2018,18-05-2024,C0121,P503,2,46831,0,Pune,T-Shirt,Fashion,Puma,Customer_121,Female,40,93662
2019,01-04-2024,C0029,P503,2,38711,0,Pune,T-Shirt,Fashion,Puma,Customer_29,Female,42,77422
2020,19-10-2024,C1197,P502,4,31963,10,Chennai,Laptop,Electronics,HP,Customer_1197,Female,32,115066.8
2021,18-05-2024,C1198,P504,1,47899,15,Kolkata,Mobile,Electronics,Samsung,Customer_1198,Male,29,40714.15
2022,25-10-2024,C0064,P502,3,25645,5,Chennai,Laptop,Electronics,HP,Customer_64,Female,42,73088.25
2023,19-08-2024,C0506,P503,2,12331,0,Pune,T-Shirt,Fashion,Puma,Customer_506,Male,30,24662
2024,18-11-2024,C0858,P505,2,50868,0,Pune,Shoes,Fashion,Nike,Customer_858,Female,33,101736
2025,09-10-2024,C0379,P501,2,3371,15,Bangalore,Headphones,Electronics,Boat,Customer_379,Female,36,5730.7
2026,17-01-2024,C0639,P504,3,35621,15,Delhi,Mobile,Electronics,Samsung,Customer_639,Male,40,90833.55
2027,18-08-2024,C0962,P504,4,19033,0,Pune,Mobile,Electronics,Samsung,Customer_962,Female,36,76132
2028,23-09-2024,C1093,P505,3,29980,5,Kolkata,Shoes,Fashion,Nike,Customer_1093,Male,36,85443
2029,03-04-2024,C1198,P501,1,47518,15,Bangalore,Headphones,Electronics,Boat,Customer_1198,Male,29,40390.3
2030,08-12-2024,C1154,P503,4,41876,10,Delhi,T-Shirt,Fashion,Puma,Customer_1154,Female,21,150753.6
2031,24-12-2024,C0101,P502,1,26288,15,Hyderabad,Laptop,Electronics,HP,Customer_101,Male,49,22344.8
2032,14-12-2024,C1044,P505,3,37201,15,Mumbai,Shoes,Fashion,Nike,Customer_1044,Female,18,94862.55
2033,30-04-2024,C0928,P501,2,753,0,Pune,Headphones,Electronics,Boat,Customer_928,Female,19,1506
2034,12-08-2024,C0819,P503,1,16696,10,Bangalore,T-Shirt,Fashion,Puma,Customer_819,Male,38,15026.4
2035,08-11-2024,C0371,P501,3,39543,0,Mumbai,Headphones,Electronics,Boat,Customer_371,Male,31,118629
2036,24-12-2024,C0697,P506,3,13537,10,Bangalore,Watch,Accessories,Fastrack,Customer_697,Female,23,36549.9
2037,09-03-2024,C1128,P505,2,48588,5,Bangalore,Shoes,Fashion,Nike,Customer_1128,Female,45,92317.2
2038,16-01-2024,C0884,P504,4,23544,0,Mumbai,Mobile,Electronics,Samsung,Customer_884,Female,42,94176
2039,12-09-2024,C0992,P501,2,1027,15,Pune,Headphones,Electronics,Boat,Customer_992,Female,36,1745.9
2040,26-06-2024,C0700,P502,3,23819,5,Kolkata,Laptop,Electronics,HP,Customer_700,Female,30,67884.15
2041,14-11-2024,C0214,P504,4,29140,5,Mumbai,Mobile,Electronics,Samsung,Customer_214,Male,21,110732
2042,25-05-2024,C0516,P501,2,20839,10,Mumbai,Headphones,Electronics,Boat,Customer_516,Male,41,37510.2
2043,29-01-2024,C0757,P502,2,30074,0,Pune,Laptop,Electronics,HP,Customer_757,Male,18,60148
2044,03-10-2024,C0401,P501,3,59748,10,Pune,Headphones,Electronics,Boat,Customer_401,Male,47,161319.6
2045,02-04-2024,C0788,P502,2,55358,0,Kolkata,Laptop,Electronics,HP,Customer_788,Female,40,110716
2046,30-05-2024,C0446,P505,2,56396,5,Pune,Shoes,Fashion,Nike,Customer_446,Male,24,107152.4
2047,07-07-2024,C0017,P501,3,44038,10,Hyderabad,Headphones,Electronics,Boat,Customer_17,Female,43,118902.6
2048,24-03-2024,C0921,P502,4,58485,5,Hyderabad,Laptop,Electronics,HP,Customer_921,Female,47,222243
2049,12-12-2024,C0445,P503,1,37385,0,Kolkata,T-Shirt,Fashion,Puma,Customer_445,Female,34,37385
2050,16-01-2024,C0524,P503,3,28700,0,Mumbai,T-Shirt,Fashion,Puma,Customer_524,Male,34,86100
2051,15-08-2024,C1008,P503,1,9803,0,Chennai,T-Shirt,Fashion,Puma,Customer_1008,Female,25,9803
2052,01-06-2024,C1090,P503,1,28551,0,Hyderabad,T-Shirt,Fashion,Puma,Customer_1090,Male,25,28551
2053,15-09-2024,C0103,P506,1,24418,0,Hyderabad,Watch,Accessories,Fastrack,Customer_103,Female,46,24418
2054,27-10-2024,C0226,P506,3,11002,0,Mumbai,Watch,Accessories,Fastrack,Customer_226,Female,47,33006
2055,30-06-2024,C0814,P501,3,52133,10,Kolkata,Headphones,Electronics,Boat,Customer_814,Male,18,140759.1
2056,15-04-2024,C0273,P505,2,14867,15,Mumbai,Shoes,Fashion,Nike,Customer_273,Male,41,25273.9
2057,09-07-2024,C0502,P505,3,35140,10,Bangalore,Shoes,Fashion,Nike,Customer_502,Male,26,94878
2058,06-02-2024,C0137,P502,4,23054,15,Chennai,Laptop,Electronics,HP,Customer_137,Female,41,78383.6
2059,26-03-2024,C0926,P502,1,52359,10,Delhi,Laptop,Electronics,HP,Customer_926,Male,34,47123.1
2060,13-10-2024,C0433,P503,4,9490,15,Chennai,T-Shirt,Fashion,Puma,Customer_433,Female,34,32266
2061,15-01-2024,C0415,P503,3,42896,0,Kolkata,T-Shirt,Fashion,Puma,Customer_415,Male,33,128688
2062,23-04-2024,C1154,P505,4,29242,15,Bangalore,Shoes,Fashion,Nike,Customer_1154,Female,21,99422.8
2063,01-11-2024,C1190,P506,3,33126,5,Delhi,Watch,Accessories,Fastrack,Customer_1190,Male,29,94409.1
2064,12-07-2024,C0123,P503,4,9928,10,Hyderabad,T-Shirt,Fashion,Puma,Customer_123,Male,47,35740.8
2065,19-02-2024,C0118,P502,2,9396,10,Delhi,Laptop,Electronics,HP,Customer_118,Female,37,16912.8
2066,18-11-2024,C0935,P504,2,56547,15,Delhi,Mobile,Electronics,Samsung,Customer_935,Male,19,96129.9
2067,21-01-2024,C1195,P501,3,38398,0,Bangalore,Headphones,Electronics,Boat,Customer_1195,Male,35,115194
2068,01-11-2024,C1175,P504,1,58736,15,Bangalore,Mobile,Electronics,Samsung,Customer_1175,Female,49,49925.6
2069,09-01-2024,C0371,P506,3,12688,0,Mumbai,Watch,Accessories,Fastrack,Customer_371,Male,31,38064
2070,18-12-2024,C0968,P502,3,52252,0,Delhi,Laptop,Electronics,HP,Customer_968,Male,25,156756
2071,06-01-2024,C0214,P502,2,43374,15,Bangalore,Laptop,Electronics,HP,Customer_214,Male,21,73735.8
2072,24-08-2024,C0770,P504,3,25282,0,Pune,Mobile,Electronics,Samsung,Customer_770,Female,30,75846
2073,04-06-2024,C0654,P506,4,26057,0,Chennai,Watch,Accessories,Fastrack,Customer_654,Female,25,104228
2074,09-12-2024,C0850,P506,4,57872,5,Kolkata,Watch,Accessories,Fastrack,Customer_850,Male,49,219913.6
2075,01-08-2024,C0758,P503,4,17004,5,Bangalore,T-Shirt,Fashion,Puma,Customer_758,Female,47,64615.2
2076,08-11-2024,C0668,P504,4,10919,0,Mumbai,Mobile,Electronics,Samsung,Customer_668,Female,47,43676
2077,21-08-2024,C0675,P503,4,48008,5,Bangalore,T-Shirt,Fashion,Puma,Customer_675,Female,22,182430.4
2078,28-07-2024,C0466,P503,4,2627,5,Chennai,T-Shirt,Fashion,Puma,Customer_466,Male,45,9982.6
2079,04-11-2024,C0100,P505,1,34060,0,Mumbai,Shoes,Fashion,Nike,Customer_100,Male,36,34060
2080,23-11-2024,C1127,P506,3,5082,5,Pune,Watch,Accessories,Fastrack,Customer_1127,Male,19,14483.7
2081,13-08-2024,C1031,P505,3,3283,15,Kolkata,Shoes,Fashion,Nike,Customer_1031,Male,31,8371.65
2082,24-12-2024,C0476,P506,3,9977,0,Mumbai,Watch,Accessories,Fastrack,Customer_476,Male,45,29931
2083,11-05-2024,C1136,P506,1,50482,15,Hyderabad,Watch,Accessories,Fastrack,Customer_1136,Male,30,42909.7
2084,29-12-2024,C0367,P503,2,12837,15,Delhi,T-Shirt,Fashion,Puma,Customer_367,Male,25,21822.9
2085,25-12-2024,C0835,P504,3,27698,0,Kolkata,Mobile,Electronics,Samsung,Customer_835,Male,37,83094
2086,16-10-2024,C0403,P506,2,2868,10,Mumbai,Watch,Accessories,Fastrack,Customer_403,Female,37,5162.4
2087,30-10-2024,C0173,P501,2,33860,15,Chennai,Headphones,Electronics,Boat,Customer_173,Male,48,57562
2088,07-10-2024,C1063,P504,3,41594,10,Mumbai,Mobile,Electronics,Samsung,Customer_1063,Female,47,112303.8
2089,26-05-2024,C0284,P504,1,1958,0,Mumbai,Mobile,Electronics,Samsung,Customer_284,Female,49,1958
2090,12-10-2024,C1046,P503,3,39056,0,Mumbai,T-Shirt,Fashion,Puma,Customer_1046,Female,29,117168
2091,14-09-2024,C0716,P503,2,4145,10,Delhi,T-Shirt,Fashion,Puma,Customer_716,Male,22,7461
2092,08-08-2024,C0379,P504,2,52781,0,Kolkata,Mobile,Electronics,Samsung,Customer_379,Female,36,105562
2093,14-12-2024,C0225,P502,2,1037,15,Kolkata,Laptop,Electronics,HP,Customer_225,Male,39,1762.9
2094,02-09-2024,C0444,P505,1,29594,15,Kolkata,Shoes,Fashion,Nike,Customer_444,Male,39,25154.9
2095,03-06-2024,C0257,P505,3,23327,0,Chennai,Shoes,Fashion,Nike,Customer_257,Male,39,69981
2096,29-09-2024,C0894,P505,4,32612,5,Mumbai,Shoes,Fashion,Nike,Customer_894,Female,37,123925.6
2097,27-03-2024,C0437,P501,2,44927,5,Pune,Headphones,Electronics,Boat,Customer_437,Female,26,85361.3
2098,08-09-2024,C0702,P503,3,36057,5,Chennai,T-Shirt,Fashion,Puma,Customer_702,Male,23,102762.45
2099,18-05-2024,C1032,P506,3,29206,10,Pune,Watch,Accessories,Fastrack,Customer_1032,Male,41,78856.2
2100,07-02-2024,C1160,P506,2,29392,10,Bangalore,Watch,Accessories,Fastrack,Customer_1160,Male,48,52905.6
2101,17-12-2024,C1103,P502,4,18602,0,Pune,Laptop,Electronics,HP,Customer_1103,Male,26,74408
2102,03-11-2024,C0976,P506,1,48436,0,Bangalore,Watch,Accessories,Fastrack,Customer_976,Female,36,48436
2103,23-07-2024,C0405,P501,2,22000,5,Chennai,Headphones,Electronics,Boat,Customer_405,Female,30,41800
2104,30-04-2024,C0065,P503,4,13412,5,Pune,T-Shirt,Fashion,Puma,Customer_65,Female,45,50965.6
2105,20-08-2024,C0195,P501,3,36151,5,Pune,Headphones,Electronics,Boat,Customer_195,Male,26,103030.35
2106,25-06-2024,C0217,P501,3,1769,15,Kolkata,Headphones,Electronics,Boat,Customer_217,Male,33,4510.95
2107,05-08-2024,C0999,P505,4,36499,0,Chennai,Shoes,Fashion,Nike,Customer_999,Female,42,145996
2108,09-09-2024,C0798,P504,4,48419,10,Hyderabad,Mobile,Electronics,Samsung,Customer_798,Female,33,174308.4
2109,23-12-2024,C0855,P504,4,32863,0,Delhi,Mobile,Electronics,Samsung,Customer_855,Female,47,131452
2110,27-02-2024,C1117,P501,4,13606,15,Kolkata,Headphones,Electronics,Boat,Customer_1117,Female,28,46260.4
2111,24-02-2024,C0231,P503,2,27497,5,Pune,T-Shirt,Fashion,Puma,Customer_231,Female,38,52244.3
2112,19-12-2024,C1005,P501,1,45794,15,Pune,Headphones,Electronics,Boat,Customer_1005,Male,34,38924.9
2113,24-05-2024,C0130,P504,1,25992,5,Bangalore,Mobile,Electronics,Samsung,Customer_130,Female,44,24692.4
2114,22-05-2024,C0223,P504,4,49914,0,Bangalore,Mobile,Electronics,Samsung,Customer_223,Female,44,199656
2115,19-05-2024,C0357,P502,1,13634,10,Pune,Laptop,Electronics,HP,Customer_357,Male,45,12270.6
2116,25-03-2024,C0621,P505,3,2064,5,Delhi,Shoes,Fashion,Nike,Customer_621,Male,37,5882.4
2117,20-05-2024,C0668,P506,3,39044,10,Delhi,Watch,Accessories,Fastrack,Customer_668,Female,47,105418.8
2118,07-03-2024,C0062,P506,1,42962,0,Kolkata,Watch,Accessories,Fastrack,Customer_62,Female,32,42962
2119,26-03-2024,C0392,P502,1,17759,10,Pune,Laptop,Electronics,HP,Customer_392,Female,21,15983.1
2120,02-12-2024,C0810,P506,4,57499,10,Kolkata,Watch,Accessories,Fastrack,Customer_810,Female,22,206996.4
2121,27-12-2024,C0881,P504,4,43942,0,Mumbai,Mobile,Electronics,Samsung,Customer_881,Female,40,175768
2122,16-01-2024,C1169,P504,4,16190,0,Hyderabad,Mobile,Electronics,Samsung,Customer_1169,Male,19,64760
2123,09-04-2024,C0503,P501,1,22906,0,Kolkata,Headphones,Electronics,Boat,Customer_503,Male,38,22906
2124,24-06-2024,C0396,P502,4,47236,5,Kolkata,Laptop,Electronics,HP,Customer_396,Female,49,179496.8
2125,01-05-2024,C0236,P506,3,20895,10,Mumbai,Watch,Accessories,Fastrack,Customer_236,Male,33,56416.5
2126,30-06-2024,C0210,P506,4,14003,0,Chennai,Watch,Accessories,Fastrack,Customer_210,Female,31,56012
2127,31-08-2024,C1110,P502,3,43286,5,Pune,Laptop,Electronics,HP,Customer_1110,Female,20,123365.1
2128,01-04-2024,C0582,P504,3,43199,0,Kolkata,Mobile,Electronics,Samsung,Customer_582,Female,23,129597
2129,09-11-2024,C0221,P501,4,40673,10,Bangalore,Headphones,Electronics,Boat,Customer_221,Male,49,146422.8
2130,29-11-2024,C0039,P503,1,39901,5,Delhi,T-Shirt,Fashion,Puma,Customer_39,Female,45,37905.95
2131,13-04-2024,C0161,P506,3,10150,15,Mumbai,Watch,Accessories,Fastrack,Customer_161,Female,22,25882.5
2132,22-04-2024,C1014,P502,2,39234,0,Hyderabad,Laptop,Electronics,HP,Customer_1014,Male,49,78468
2133,30-07-2024,C1137,P503,4,20907,15,Chennai,T-Shirt,Fashion,Puma,Customer_1137,Male,35,71083.8
2134,10-11-2024,C0852,P501,4,4285,0,Bangalore,Headphones,Electronics,Boat,Customer_852,Male,36,17140
2135,13-11-2024,C0315,P503,1,39439,5,Delhi,T-Shirt,Fashion,Puma,Customer_315,Male,48,37467.05
2136,21-11-2024,C0489,P506,2,17370,5,Bangalore,Watch,Accessories,Fastrack,Customer_489,Female,33,33003
2137,24-05-2024,C0872,P505,2,47607,0,Delhi,Shoes,Fashion,Nike,Customer_872,Female,36,95214
2138,22-03-2024,C0181,P503,3,20075,10,Kolkata,T-Shirt,Fashion,Puma,Customer_181,Female,42,54202.5
2139,28-09-2024,C0914,P506,4,13531,10,Kolkata,Watch,Accessories,Fastrack,Customer_914,Female,49,48711.6
2140,24-08-2024,C1162,P501,3,17561,0,Pune,Headphones,Electronics,Boat,Customer_1162,Female,49,52683
2141,03-10-2024,C0293,P504,4,45891,0,Kolkata,Mobile,Electronics,Samsung,Customer_293,Female,32,183564
2142,27-07-2024,C0605,P502,2,19058,0,Kolkata,Laptop,Electronics,HP,Customer_605,Male,22,38116
2143,06-10-2024,C0011,P502,1,15671,10,Kolkata,Laptop,Electronics,HP,Customer_11,Female,38,14103.9
2144,15-08-2024,C0441,P504,1,34626,10,Mumbai,Mobile,Electronics,Samsung,Customer_441,Male,23,31163.4
2145,09-12-2024,C1104,P505,1,26295,5,Kolkata,Shoes,Fashion,Nike,Customer_1104,Male,37,24980.25
2146,07-06-2024,C0989,P503,4,8169,0,Kolkata,T-Shirt,Fashion,Puma,Customer_989,Male,20,32676
2147,24-12-2024,C0527,P502,1,31094,5,Kolkata,Laptop,Electronics,HP,Customer_527,Male,48,29539.3
2148,26-11-2024,C0029,P504,2,25896,0,Hyderabad,Mobile,Electronics,Samsung,Customer_29,Female,42,51792
2149,03-05-2024,C0967,P501,2,57523,0,Hyderabad,Headphones,Electronics,Boat,Customer_967,Male,44,115046
2150,23-10-2024,C0715,P502,4,45297,0,Mumbai,Laptop,Electronics,HP,Customer_715,Female,48,181188
2151,12-04-2024,C0326,P501,3,53192,10,Kolkata,Headphones,Electronics,Boat,Customer_326,Male,49,143618.4
2152,01-10-2024,C0324,P502,2,18033,0,Pune,Laptop,Electronics,HP,Customer_324,Male,18,36066
2153,01-03-2024,C0798,P505,3,46532,0,Kolkata,Shoes,Fashion,Nike,Customer_798,Female,33,139596
2154,24-04-2024,C0530,P501,2,16775,10,Pune,Headphones,Electronics,Boat,Customer_530,Female,45,30195
2155,28-11-2024,C0869,P501,4,8428,15,Delhi,Headphones,Electronics,Boat,Customer_869,Male,40,28655.2
2156,24-07-2024,C0799,P502,3,14050,0,Bangalore,Laptop,Electronics,HP,Customer_799,Female,22,42150
2157,04-11-2024,C0657,P505,2,59176,0,Mumbai,Shoes,Fashion,Nike,Customer_657,Male,22,118352
2158,16-09-2024,C1030,P506,4,22464,0,Chennai,Watch,Accessories,Fastrack,Customer_1030,Female,24,89856
2159,29-03-2024,C0666,P505,3,24530,15,Pune,Shoes,Fashion,Nike,Customer_666,Female,23,62551.5
2160,25-02-2024,C0228,P506,1,57792,15,Hyderabad,Watch,Accessories,Fastrack,Customer_228,Male,36,49123.2
2161,08-01-2024,C0387,P504,1,10814,0,Mumbai,Mobile,Electronics,Samsung,Customer_387,Male,21,10814
2162,03-05-2024,C0558,P506,1,56710,0,Pune,Watch,Accessories,Fastrack,Customer_558,Male,40,56710
2163,05-08-2024,C0589,P505,3,12964,10,Kolkata,Shoes,Fashion,Nike,Customer_589,Male,33,35002.8
2164,14-11-2024,C0995,P503,4,21482,15,Bangalore,T-Shirt,Fashion,Puma,Customer_995,Male,22,73038.8
2165,22-10-2024,C0177,P504,1,16740,15,Delhi,Mobile,Electronics,Samsung,Customer_177,Male,25,14229
2166,30-04-2024,C0738,P501,2,1653,10,Bangalore,Headphones,Electronics,Boat,Customer_738,Female,25,2975.4
2167,21-12-2024,C0216,P506,4,11094,10,Mumbai,Watch,Accessories,Fastrack,Customer_216,Male,31,39938.4
2168,24-08-2024,C0805,P501,2,21100,5,Chennai,Headphones,Electronics,Boat,Customer_805,Female,36,40090
2169,28-03-2024,C1149,P501,3,23685,10,Chennai,Headphones,Electronics,Boat,Customer_1149,Male,44,63949.5
2170,02-09-2024,C0739,P505,2,19948,15,Chennai,Shoes,Fashion,Nike,Customer_739,Male,25,33911.6
2171,22-07-2024,C0779,P504,4,36309,5,Kolkata,Mobile,Electronics,Samsung,Customer_779,Female,44,137974.2
2172,18-10-2024,C1165,P503,2,11988,5,Pune,T-Shirt,Fashion,Puma,Customer_1165,Male,35,22777.2
2173,22-09-2024,C0700,P505,2,36369,10,Delhi,Shoes,Fashion,Nike,Customer_700,Female,30,65464.2
2174,18-11-2024,C1080,P506,3,5622,0,Bangalore,Watch,Accessories,Fastrack,Customer_1080,Female,22,16866
2175,17-05-2024,C1081,P504,2,11549,5,Mumbai,Mobile,Electronics,Samsung,Customer_1081,Male,22,21943.1
2176,14-04-2024,C0600,P504,2,22675,15,Mumbai,Mobile,Electronics,Samsung,Customer_600,Male,38,38547.5
2177,02-06-2024,C0839,P503,2,52105,5,Hyderabad,T-Shirt,Fashion,Puma,Customer_839,Male,28,98999.5
2178,05-03-2024,C0290,P503,4,21548,10,Mumbai,T-Shirt,Fashion,Puma,Customer_290,Female,43,77572.8
2179,27-05-2024,C0471,P505,1,31415,15,Mumbai,Shoes,Fashion,Nike,Customer_471,Female,30,26702.75
2180,12-10-2024,C0865,P501,4,38457,15,Hyderabad,Headphones,Electronics,Boat,Customer_865,Female,47,130753.8
2181,24-01-2024,C0956,P503,3,57954,0,Hyderabad,T-Shirt,Fashion,Puma,Customer_956,Female,47,173862
2182,26-01-2024,C0706,P506,4,49873,0,Pune,Watch,Accessories,Fastrack,Customer_706,Female,19,199492
2183,11-06-2024,C1189,P503,1,49125,5,Bangalore,T-Shirt,Fashion,Puma,Customer_1189,Male,49,46668.75
2184,17-05-2024,C0910,P505,4,23258,5,Chennai,Shoes,Fashion,Nike,Customer_910,Female,20,88380.4
2185,26-01-2024,C0385,P502,4,52776,5,Mumbai,Laptop,Electronics,HP,Customer_385,Female,42,200548.8
2186,02-12-2024,C0670,P502,4,25618,15,Delhi,Laptop,Electronics,HP,Customer_670,Female,47,87101.2
2187,22-01-2024,C0802,P501,2,3932,0,Pune,Headphones,Electronics,Boat,Customer_802,Female,34,7864
2188,22-02-2024,C0979,P504,4,51367,0,Bangalore,Mobile,Electronics,Samsung,Customer_979,Female,44,205468
2189,14-04-2024,C0150,P501,2,17557,10,Kolkata,Headphones,Electronics,Boat,Customer_150,Male,49,31602.6
2190,13-05-2024,C0723,P501,4,29609,0,Pune,Headphones,Electronics,Boat,Customer_723,Male,18,118436
2191,06-02-2024,C0487,P503,3,26913,0,Hyderabad,T-Shirt,Fashion,Puma,Customer_487,Male,28,80739
2192,10-07-2024,C0730,P501,2,11113,0,Hyderabad,Headphones,Electronics,Boat,Customer_730,Female,20,22226
2193,06-03-2024,C0798,P501,3,32575,15,Mumbai,Headphones,Electronics,Boat,Customer_798,Female,33,83066.25
2194,20-07-2024,C0920,P503,4,18351,0,Bangalore,T-Shirt,Fashion,Puma,Customer_920,Female,34,73404
2195,29-03-2024,C0765,P505,3,57475,5,Pune,Shoes,Fashion,Nike,Customer_765,Female,21,163803.75
2196,19-07-2024,C0540,P502,3,52516,0,Mumbai,Laptop,Electronics,HP,Customer_540,Female,18,157548
2197,11-02-2024,C0597,P501,1,37863,10,Pune,Headphones,Electronics,Boat,Customer_597,Male,49,34076.7
2198,14-04-2024,C0918,P505,4,6996,15,Pune,Shoes,Fashion,Nike,Customer_918,Female,43,23786.4
2199,14-04-2024,C1186,P503,3,46388,15,Hyderabad,T-Shirt,Fashion,Puma,Customer_1186,Female,37,118289.4
2200,12-08-2024,C0700,P501,2,8272,5,Pune,Headphones,Electronics,Boat,Customer_700,Female,30,15716.8
2201,14-12-2024,C0014,P506,4,22223,0,Kolkata,Watch,Accessories,Fastrack,Customer_14,Female,19,88892
2202,05-02-2024,C1052,P502,4,53993,15,Delhi,Laptop,Electronics,HP,Customer_1052,Male,35,183576.2
2203,10-04-2024,C0639,P506,2,38709,5,Kolkata,Watch,Accessories,Fastrack,Customer_639,Male,40,73547.1
